%Aromatic,%Negative,%positive,%hydro,%cys,Pi,Weight,size,charge,salt,cysteine,Abundance,Enrichment
2.173913043,4.347826087,23.91304348,40.2173913,5.434782609,10.43,9959.68,10,1,0,0,#N/A,3.50E+00
2.919708029,28.71046229,15.32846715,35.76642336,0,4.36,46553.09,10,1,0,0,#N/A,3.56E+00
3.415559772,13.66223909,13.85199241,44.40227704,1.138519924,5.79,57203.4,10,1,0,0,#N/A,3.59E+00
3.448275862,8.620689655,24.13793103,39.65517241,0,10.16,6635.71,10,1,0,0,#N/A,3.88E+00
4.375,10,10.625,47.5,0.625,4.87,14553.48,10,1,0,0,#N/A,3.90E+00
4.638715433,11.50758252,17.30597681,34.79036574,1.78412132,9.45,126970.33,10,1,0,0,#N/A,3.90E+00
2.739726027,18.76116736,18.52293032,30.01786778,0.952948183,5.8,195141.47,10,1,0,0,-7.36999833,3.91E+00
7.692307692,13.31360947,15.38461538,39.64497041,1.183431953,7.06,38174.45,10,1,0,0,-6.193694214,4.00E+00
3.719912473,14.87964989,16.95842451,33.80743982,0.547045952,7.3,103898.77,10,1,0,0,-5.883002121,4.03E+00
1.477832512,19.95073892,9.359605911,13.79310345,0,4.19,41015.37,10,1,0,0,#N/A,4.05E+00
3.703703704,10.94017094,14.64387464,36.18233618,0.854700855,7.93,198374.07,10,1,0,0,#N/A,4.05E+00
1.818181818,15.45454545,12.72727273,45.45454545,1.818181818,4.98,12380.19,10,1,0,0,-5.191804875,4.06E+00
5.859375,10.546875,10.28645833,42.578125,1.432291667,5.39,85384.69,10,1,0,0,-6.409500919,4.09E+00
4.651162791,14.2118863,13.95348837,44.96124031,1.80878553,5.5,42892.2,10,1,0,0,-5.761626776,4.10E+00
7.096774194,6.774193548,14.19354839,49.35483871,0.64516129,9.87,34206.24,10,1,0,0,#N/A,4.11E+00
2.212389381,9.734513274,22.56637168,44.24778761,0,11.33,24824.4,10,1,0,0,#N/A,4.28E+00
3.225806452,16.8202765,13.82488479,43.5483871,0.230414747,4.93,48124.62,10,1,0,0,-6.304786671,4.41E+00
4.054054054,14.32432432,16.21621622,42.43243243,2.162162162,7.04,41069.91,10,1,0,0,#N/A,4.44E+00
3.892215569,11.07784431,14.07185629,49.4011976,0.299401198,6.79,33832.82,10,1,0,0,-5.192000398,4.58E+00
7.070707071,10.1010101,10.1010101,50.50505051,0.505050505,5.3,18723,10,1,0,0,-5.373312638,4.66E+00
2.991452991,11.11111111,12.82051282,44.44444444,1.282051282,6.9,25604.02,10,1,0,0,-6.036645098,4.67E+00
5.324980423,13.93891934,14.87862177,37.43148003,0.313234143,5.99,145165.62,10,1,0,0,-6.949314621,4.71E+00
5.450733753,13.41719078,15.09433962,40.67085954,1.467505241,7.08,53476.02,10,1,0,0,#N/A,4.74E+00
4.587155963,10.09174312,21.10091743,37.6146789,2.752293578,9.47,12050.79,10,1,0,0,#N/A,4.93E+00
4.584527221,12.03438395,12.89398281,31.80515759,0.286532951,6.87,39189.55,10,1,0,0,#N/A,4.97E+00
3.846153846,6.41025641,24.35897436,41.02564103,0,10.93,8695.34,10,1,0,0,#N/A,5.13E+00
4.166666667,11.11111111,13.88888889,43.40277778,2.083333333,7.07,31888.44,10,1,0,0,#N/A,5.17E+00
3.353057199,13.21499014,13.21499014,43.19526627,1.183431953,5.56,56636.37,10,1,0,0,#N/A,5.19E+00
3.664921466,14.65968586,14.65968586,42.93193717,1.047120419,5.58,21947.42,10,1,0,0,#N/A,5.20E+00
8.928571429,5.357142857,26.78571429,28.57142857,7.142857143,10.31,6529.47,10,1,0,0,#N/A,5.32E+00
6.842105263,11.92982456,13.50877193,43.85964912,1.228070175,6.81,63111.86,10,1,0,0,#N/A,5.36E+00
1.941747573,6.796116505,26.21359223,46.60194175,0,11.36,11237.12,10,1,0,0,#N/A,5.38E+00
5.100182149,11.20218579,12.56830601,39.43533698,0.637522769,6.17,123017.86,10,1,0,0,-6.359572022,5.39E+00
4.578754579,14.1025641,12.27106227,39.56043956,0.183150183,5.06,60496.54,10,1,0,0,#N/A,5.39E+00
3.092783505,12.37113402,14.94845361,47.42268041,0,5.58,16891.4,10,1,0,0,-5.493213352,5.42E+00
5.504587156,18.11926606,16.05504587,37.6146789,0,5.17,48522.02,10,1,0,0,-5.523698088,5.44E+00
4.891304348,12.5,13.58695652,43.47826087,0.27173913,6.08,38705.06,10,1,0,0,-6.710795452,5.47E+00
1.57480315,9.448818898,25.19685039,43.30708661,0,10.57,14102.52,10,1,0,0,#N/A,6.41E+00
4.952830189,10.37735849,13.91509434,48.58490566,1.886792453,6.46,46086.01,10,1,0,0,-6.295192236,6.49E+00
5.882352941,0,33.33333333,31.37254902,0,12.55,6210.38,10,1,0,0,#N/A,6.62E+00
7.457627119,8.13559322,13.22033898,40,1.355932203,9.08,32915.98,10,1,0,0,-5.727378474,6.67E+00
5.276946108,13.39820359,11.9011976,45.99550898,0.973053892,5.16,296698.22,10,1,0,0,-7.266188783,6.70E+00
3.406326034,22.62773723,16.30170316,31.14355231,0,4.7,46869.67,10,1,0,0,-5.103525306,6.85E+00
4.150943396,20.75471698,17.73584906,40,0,5.03,29564.18,10,1,0,0,-5.327145939,7.00E+00
6.01659751,13.48547718,14.52282158,43.36099585,0.829875519,6.01,54510.47,10,1,0,0,-7.129024668,7.22E+00
1.470588235,14.70588235,30.39215686,33.33333333,0,10.31,23590.43,10,1,0,0,#N/A,7.43E+00
1.57480315,10.23622047,25.19685039,43.30708661,0,10.47,14103.5,10,1,0,0,#N/A,7.84E+00
4.668304668,14.25061425,17.1990172,39.31203931,0.491400491,7.77,46667.99,10,1,0,0,#N/A,8.12E+00
0.662251656,9.933774834,20.52980132,43.04635762,0,10.61,16403.63,10,1,0,0,-5.622885366,8.39E+00
3.363914373,9.785932722,18.34862385,52.59938838,0.917431193,10.24,34465.28,10,1,0,0,#N/A,9.44E+00
4.279749478,13.15240084,14.24843424,38.3611691,0.991649269,6.13,217930.61,10,1,0,0,-7.121747834,9.59E+00
7.468879668,17.42738589,16.18257261,38.58921162,1.659751037,5.28,27480.53,10,1,0,0,-6.698490626,9.61E+00
6.25,14.44444444,14.58333333,32.08333333,0.138888889,6.8,77880.84,10,1,0,0,-5.818934282,9.86E+00
5.960264901,10.7615894,12.25165563,42.71523179,0.662251656,7.67,65552.83,10,1,0,0,#N/A,9.95E+00
3.267045455,13.35227273,15.34090909,43.03977273,0.284090909,7.67,78736.51,10,1,0,0,-6.291401999,1.09E+01
4.761904762,10.88435374,11.33786848,43.3106576,1.587301587,9.75,21987.46,10,1,0,0,-6.565705587,1.23E+01
4.314720812,14.46700508,16.24365482,44.67005076,1.52284264,7.05,44174.08,10,1,0,0,-6.911969805,1.30E+01
4.708520179,15.91928251,15.02242152,40.58295964,1.34529148,5.35,50308.98,10,1,0,0,#N/A,1.56E+01
2.780867631,22.46941046,18.46496107,30.92324805,0,4.95,103023.38,10,1,0,0,-6.922616066,1.62E+01
3.284671533,16.05839416,16.78832117,40.87591241,1.459854015,6.41,30501.47,10,1,0,0,#N/A,1.64E+01
6.043956044,12.36263736,14.01098901,44.78021978,1.648351648,6.07,40313.31,10,1,0,0,-5.483062191,1.95E+01
4.137931034,17.24137931,13.10344828,37.93103448,0,4.75,15977.45,10,1,0,0,#N/A,2.02E+01
5.583756345,13.70558376,15.73604061,37.05583756,0.507614213,6.52,22178.67,10,1,0,0,#N/A,2.16E+01
4.705882353,15.29411765,23.52941176,31.76470588,0,9.15,7383.2,10,1,0,0,-6.375396555,2.33E+01
4.504504505,15.31531532,12.61261261,41.44144144,0,5.05,12009.47,100,1,0,0,-4.921377605,2.70E-02
6.25,13,14,43.75,0,6.15,44879.49,100,1,0,0,-5.173681195,3.94E-02
3.630077787,15.90319793,14.17458946,39.93085566,0,5.17,128296.54,100,1,0,0,-5.14600825,4.16E-02
6.081081081,16.89189189,16.89189189,37.16216216,0.675675676,4.5,12627.05,100,1,0,0,-5.749888034,4.32E-02
3.692307692,17.23076923,12.92307692,44.61538462,0.923076923,4.78,36033.62,100,1,0,0,-5.329473604,4.33E-02
1.886792453,22.64150943,18.86792453,33.01886792,0,4.99,12378.97,100,1,0,0,-5.302709248,4.60E-02
7.494646681,14.34689507,8.993576017,37.04496788,1.713062099,4.4,51011.44,100,1,0,0,-6.269402555,4.96E-02
2.631578947,21.05263158,14.03508772,34.21052632,0.877192982,4.7,13283.9,100,1,0,0,#N/A,5.00E-02
1.694915254,6.295399516,5.569007264,45.76271186,0.968523002,4.59,33811.09,100,1,0,0,#N/A,5.88E-02
7.076923077,8.769230769,5.076923077,34.46153846,1.076923077,4.34,65596.67,100,1,0,0,#N/A,6.11E-02
4.289544236,8.847184987,6.970509383,48.25737265,0,4.78,39345.62,100,1,0,0,-6.238741296,7.25E-02
4.484304933,13.67713004,12.10762332,46.41255605,0.896860987,5.1,48917.84,100,1,0,0,-6.316764099,7.37E-02
8,12,8,36,0,4.5,14453.12,100,1,0,0,#N/A,7.85E-02
0.56980057,19.94301994,16.23931624,31.62393162,0.284900285,4.93,39387.7,100,1,0,0,#N/A,8.48E-02
6.283662478,13.64452424,14.90125673,42.01077199,1.077199282,5.98,62408.75,100,1,0,0,-5.025022502,8.60E-02
1.5625,10.15625,22.65625,36.71875,3.90625,6.56,8556.78,100,1,0,0,-4.297415736,8.83E-02
3.917050691,10.59907834,15.43778802,34.56221198,0,8.88,48059.94,100,1,0,0,-6.179583457,9.14E-02
0.653594771,33.33333333,19.60784314,24.83660131,0,4.44,17462.5,100,1,0,0,#N/A,1.02E-01
1.863354037,28.57142857,16.14906832,24.22360248,0.621118012,4.5,19092.87,100,1,0,0,-5.014315756,1.07E-01
4.335260116,11.12716763,15.46242775,30.63583815,1.734104046,8.51,77359.44,100,1,0,0,-6.855549682,1.12E-01
3.886010363,9.585492228,6.994818653,41.70984456,1.295336788,4.42,37003.38,100,1,0,0,-5.792917887,1.13E-01
8,14.22222222,13.77777778,40.88888889,0.888888889,5.24,22783.64,100,1,0,0,-5.085703483,1.18E-01
2.372881356,17.28813559,13.22033898,36.94915254,1.016949153,4.8,33733.61,100,1,0,0,-5.11287681,1.20E-01
4.026845638,18.79194631,12.75167785,40.26845638,0,4.55,16444.45,100,1,0,0,-5.165049725,1.24E-01
6.310679612,21.3592233,11.16504854,40.77669903,0.485436893,4.3,22495.85,100,1,0,0,-5.254248116,1.25E-01
7.086614173,15.52305962,10.68616423,39.70753656,0.674915636,4.63,99444.79,100,1,0,0,-6.178851559,1.25E-01
2.727272727,20.90909091,7.272727273,54.54545455,0,4.07,11050.1,100,1,0,0,-4.393615275,1.26E-01
5.660377358,20.75471698,5.660377358,53.77358491,0,3.84,10536.41,100,1,0,0,-4.659208011,1.31E-01
1.886792453,22.64150943,6.603773585,53.77358491,0,3.94,10745.79,100,1,0,0,-4.488838993,1.31E-01
2.052785924,6.451612903,6.744868035,47.21407625,1.173020528,4.87,28068.15,100,1,0,0,-6.677702013,1.39E-01
1.973684211,9.868421053,25,36.84210526,2.631578947,6.56,8556.78,100,1,0,0,-4.297415736,1.41E-01
3.524229075,8.810572687,5.726872247,42.2907489,2.643171806,4.24,16818.33,100,1,0,0,#N/A,1.42E-01
4.716981132,21.69811321,4.716981132,51.88679245,0,3.77,10776.75,100,1,0,0,-4.243781109,1.42E-01
6.513409962,17.81609195,10.1532567,42.14559387,1.149425287,4.37,55345.84,100,1,0,0,-5.429087618,1.43E-01
5.399568035,14.25485961,14.03887689,42.76457883,0.863930886,5.47,51989.13,100,1,0,0,-6.411794701,1.44E-01
3.910209993,13.90296886,9.413468501,37.36422882,0.217233888,4.61,150783.44,100,1,0,0,-5.925188345,1.50E-01
7.468879668,17.42738589,16.18257261,38.58921162,1.659751037,5.28,27480.53,100,1,0,0,-6.698490626,1.57E-01
5.072463768,13.94927536,13.04347826,43.29710145,1.630434783,5.33,61068.11,100,1,0,0,-6.662731557,1.57E-01
6.293706294,13.05361305,14.91841492,37.52913753,0.466200466,6.44,49018.6,100,1,0,0,-6.091484349,1.60E-01
3.225806452,13.47248577,14.61100569,47.62808349,1.897533207,6.37,57865.84,100,1,0,0,-5.609672783,1.61E-01
7.303370787,13.62359551,13.48314607,36.23595506,0.561797753,5.51,81933.66,100,1,0,0,-6.519776935,1.61E-01
3.875968992,10.85271318,10.07751938,49.6124031,1.550387597,5.25,13905.95,100,1,0,0,-4.867367624,1.61E-01
4.965753425,12.84246575,11.81506849,46.40410959,0.856164384,5.25,62075.51,100,1,0,0,-5.768410458,1.62E-01
1.507537688,29.14572864,18.09045226,25.12562814,0,4.58,23540.74,100,1,0,0,-4.485129283,1.68E-01
1.162790698,14.41860465,8.372093023,14.41860465,0,4.22,46101.96,100,1,0,0,-5.800358027,1.71E-01
6.008583691,27.46781116,15.02145923,30.04291845,0,4.31,26531.54,100,1,0,0,#N/A,1.79E-01
4.770992366,11.25954198,8.015267176,36.83206107,1.145038168,4.56,52062.88,100,1,0,0,#N/A,1.80E-01
4,15.2,12,40,0.8,4.16,9803.78,100,1,0,0,-5.148604728,1.85E-01
6.913580247,13.08641975,9.62962963,43.45679012,0.987654321,4.35,35749.8,100,1,0,0,-5.149258292,1.91E-01
3.044496487,24.3559719,25.29274005,27.86885246,0,6.05,49734.36,100,1,0,0,-6.551694873,1.99E-01
5.442176871,20.40816327,8.843537415,40.13605442,0,4.18,16134.87,100,1,0,0,-4.775246667,2.01E-01
5.061728395,13.58024691,15.67901235,36.17283951,0.987654321,6.14,93301.64,100,1,0,0,-5.954866483,2.07E-01
6.239737274,10.01642036,10.83743842,43.67816092,1.806239737,5.95,68366.38,100,1,0,0,#N/A,2.13E-01
5.39083558,15.3638814,15.63342318,38.27493261,1.886792453,5.84,42071.94,100,1,0,0,-5.526885094,2.14E-01
1.376146789,16.97247706,17.43119266,34.86238532,0,6.69,24137.56,100,1,0,0,-6.177808823,2.14E-01
3.821656051,14.01273885,15.2866242,44.58598726,0,6.09,17020.24,100,1,0,0,-5.970086654,2.15E-01
6.302521008,13.02521008,14.28571429,49.15966387,2.100840336,5.83,25967.1,100,1,0,0,-5.977002703,2.23E-01
4.651162791,14.34108527,14.34108527,45.73643411,0.775193798,5.63,28258.1,100,1,0,0,-6.078916647,2.23E-01
5.188343994,14.85429993,14.35678749,37.45557925,1.84790334,5.46,161471.04,100,1,0,0,#N/A,2.25E-01
5.394990366,11.36801541,12.33140655,45.27938343,0.963391137,5.76,53975.4,100,1,0,0,-6.206902478,2.31E-01
7.189542484,13.07189542,16.33986928,43.1372549,0.653594771,8.65,17166.67,100,1,0,0,-5.827696189,2.35E-01
4.733727811,12.4260355,14.20118343,52.07100592,0.591715976,6.06,18555.52,100,1,0,0,-6.544360288,2.37E-01
5.959031657,13.59404097,12.29050279,40.96834264,0.744878957,5.37,53901.54,100,1,0,0,-6.69883066,2.38E-01
6.756756757,10.81081081,12.38738739,44.36936937,0.225225225,5.98,48540.53,100,1,0,0,-6.185705303,2.46E-01
4.391891892,15.54054054,9.121621622,37.16216216,0.675675676,4.44,33828.98,100,1,0,0,#N/A,2.49E-01
2.955665025,14.77832512,18.71921182,40.88669951,0,9.46,22963.37,100,1,0,0,-6.322939626,2.51E-01
5.588235294,12.35294118,10.58823529,48.52941176,0.882352941,4.99,36372.34,100,1,0,0,-5.719929442,2.52E-01
4.651162791,6.976744186,8.372093023,40.93023256,0.465116279,6.82,23539.01,100,1,0,0,#N/A,2.57E-01
3.526970954,13.90041494,14.93775934,42.53112033,0.622406639,6.99,53873.93,100,1,0,0,-6.522399367,2.60E-01
6.909090909,17.45454545,20,30.18181818,0.727272727,8.62,32104.08,100,1,0,0,#N/A,2.64E-01
2.16802168,12.19512195,9.756097561,29.26829268,0,4.92,83972.9,100,1,0,0,-5.182963049,2.72E-01
4.891994917,13.72299873,14.29479034,38.24650572,0.889453621,5.95,180680.42,100,1,0,0,#N/A,2.74E-01
3.703703704,19.90740741,12.03703704,42.12962963,0.462962963,4.46,23950.48,100,1,0,0,-4.916314606,2.77E-01
5.30191458,12.15022091,10.82474227,44.77172312,1.620029455,5.15,148904.96,100,1,0,0,#N/A,2.83E-01
1.694915254,1.694915254,38.98305085,35.59322034,0,11.32,6537.6,100,1,0,0,#N/A,2.87E-01
4.237288136,7.344632768,6.779661017,44.35028249,0.564971751,4.67,33351.22,100,1,0,0,-5.630487371,2.99E-01
6.614785992,13.22957198,12.6459144,40.46692607,0.389105058,5.46,57474.25,100,1,0,0,-5.374791264,3.02E-01
6.467661692,21.89054726,21.89054726,33.83084577,1.492537313,5.85,22952.99,100,1,0,0,-4.940780428,3.02E-01
7.313642757,12.65822785,13.64275668,39.09985935,0.70323488,5.86,80510.49,100,1,0,0,-5.973393435,3.04E-01
4.597701149,19.54022989,14.94252874,36.7816092,0,4.85,10061.36,100,1,0,0,-5.170683707,3.08E-01
10.84337349,15.6626506,14.45783133,30.12048193,4.819277108,5.14,9656.71,100,1,0,0,-5.726458381,3.19E-01
2.312138728,15.89595376,11.2716763,44.79768786,0.289017341,4.68,37218.44,100,1,0,0,-5.304879422,3.23E-01
4.201680672,12.18487395,10.50420168,42.85714286,1.680672269,5.04,26195.78,100,1,0,0,#N/A,3.26E-01
5,14.04761905,13.33333333,42.85714286,2.142857143,5.45,46927.67,100,1,0,0,-5.892712059,3.27E-01
6.25,11.93181818,10.22727273,43.75,1.704545455,5.01,18983.48,100,1,0,0,-5.140342459,3.38E-01
7.142857143,13.26530612,11.2244898,46.93877551,1.020408163,5.03,21458.54,100,1,0,0,-4.862759421,3.41E-01
4.584527221,12.03438395,12.89398281,31.80515759,0.286532951,6.87,39189.55,100,1,0,0,#N/A,3.43E-01
4.533333333,10.13333333,13.86666667,48.53333333,1.866666667,7.24,37164.73,100,1,0,0,-6.718978901,3.45E-01
1.769911504,20.3539823,18.5840708,31.85840708,0,5.43,12457.8,100,1,0,0,-4.616147873,3.49E-01
5.737704918,12.84153005,11.47540984,46.99453552,0.273224044,4.83,36481.44,100,1,0,0,#N/A,3.51E-01
2.564102564,14.65201465,19.41391941,33.6996337,0,9.66,29863.76,100,1,0,0,-5.119167775,3.51E-01
8.626198083,12.4600639,7.028753994,37.38019169,1.277955272,4.28,31742.88,100,1,0,0,-5.426020595,3.51E-01
1.834862385,20.18348624,18.34862385,38.53211009,0,5.22,11692.71,100,1,0,0,-4.398573143,3.57E-01
1.707317073,16.82926829,17.80487805,35.12195122,0,6.97,46082.48,100,1,0,0,-6.359791482,3.58E-01
3.96039604,20.79207921,16.83168317,37.62376238,0,4.92,11130.49,100,1,0,0,-4.178189872,3.60E-01
4.4,11.6,17.2,30,0.4,9.31,28954.2,100,1,0,0,-6.276106217,3.61E-01
5.429864253,15.38461538,14.9321267,41.17647059,0.904977376,5.46,25190.73,100,1,0,0,#N/A,3.61E-01
3.947368421,14.47368421,13.81578947,44.51754386,0.657894737,5.37,49740.49,100,1,0,0,#N/A,3.65E-01
4.979253112,9.128630705,7.883817427,42.73858921,0,5.12,26138.92,100,1,0,0,#N/A,3.66E-01
6.454816286,12.06554121,11.76762661,38.72889772,1.191658391,5.49,229900.35,100,1,0,0,#N/A,3.67E-01
4.827586207,7.586206897,12.4137931,45.51724138,0.689655172,7.02,13939.89,100,1,0,0,-4.589899594,3.68E-01
4.139433551,16.5577342,22.65795207,32.67973856,0.871459695,9.45,51941.94,100,1,0,0,-5.969663414,3.77E-01
4.090909091,13.18181818,15.45454545,47.27272727,1.818181818,5.93,23833.17,100,1,0,0,#N/A,3.83E-01
4.949053857,10.33478894,13.24599709,47.59825328,0.436681223,6.61,64762.09,100,1,0,0,-6.328691857,3.91E-01
2.302631579,18.75,15.13157895,39.80263158,1.644736842,4.93,34717.66,100,1,0,0,-5.671280193,3.95E-01
4.301075269,15.05376344,23.65591398,34.40860215,0,9.76,10802.33,100,1,0,0,#N/A,3.96E-01
6.818181818,12.37373737,12.12121212,39.39393939,1.262626263,5.52,44115.91,100,1,0,0,-6.26472765,4.01E-01
4.79704797,14.7601476,15.12915129,40.95940959,1.47601476,5.63,31021.96,100,1,0,0,-5.890516559,4.01E-01
7.457983193,11.8697479,13.7605042,39.49579832,0.735294118,6.32,102076.26,100,1,0,0,-5.871117228,4.02E-01
2.716468591,16.46859083,15.6196944,37.52122241,0.509337861,5.45,66265.1,100,1,0,0,-5.661058588,4.11E-01
3.529411765,14.70588235,10,42.94117647,0,4.08,13366.67,100,1,0,0,-5.295087666,4.13E-01
4.809619238,12.4248497,15.43086172,41.68336673,0.801603206,6.98,55987.95,100,1,0,0,#N/A,4.15E-01
4.347826087,12.21532091,15.52795031,43.47826087,1.035196687,7.67,53440.91,100,1,0,0,#N/A,4.16E-01
4.400977995,11.85819071,17.11491443,34.84107579,0.97799511,8.97,91400.38,100,1,0,0,-6.315456741,4.18E-01
4.561403509,13.68421053,20,37.19298246,1.754385965,9.53,31574.19,100,1,0,0,-5.753102321,4.22E-01
5.013927577,11.14206128,11.97771588,46.79665738,0,6.86,38502.12,100,1,0,0,-5.971674673,4.24E-01
5.769230769,12.5,9.615384615,48.07692308,1.923076923,4.79,11072.69,100,1,0,0,-4.169345246,4.27E-01
4.222972973,20.60810811,13.51351351,38.85135135,0.168918919,4.59,65445.03,100,1,0,0,-4.919564055,4.28E-01
4.651162791,10.46511628,10.46511628,39.53488372,0,5.7,9397.61,100,1,0,0,#N/A,4.28E-01
1.897983393,16.96322657,17.55634638,34.9940688,0.237247924,5.99,93213.98,100,1,0,0,#N/A,4.30E-01
5.441176471,10.14705882,12.05882353,46.47058824,0.294117647,6.5,73674.45,100,1,0,0,-5.34090013,4.30E-01
5.894308943,11.58536585,13.61788618,47.96747967,1.219512195,6.84,53922.83,100,1,0,0,#N/A,4.31E-01
4.958677686,14.87603306,14.87603306,35.53719008,0,5.9,13562.2,100,1,0,0,-5.211784777,4.39E-01
3.305785124,13.42975207,12.5,39.35950413,0.929752066,5.27,108911.02,100,1,0,0,-6.255338126,4.41E-01
4.693140794,14.62093863,14.44043321,41.15523466,1.624548736,5.6,62206.82,100,1,0,0,-5.801041437,4.43E-01
2.145922747,17.59656652,15.87982833,40.77253219,0,5.32,26340.18,100,1,0,0,-6.010360679,4.53E-01
4.47761194,13.43283582,10.44776119,44.27860697,0.995024876,4.77,22151.01,100,1,0,0,#N/A,4.56E-01
5.546218487,14.62184874,14.45378151,41.17647059,1.512605042,5.53,67233.79,100,1,0,0,-6.187900562,4.59E-01
8.450704225,16.43192488,15.49295775,37.55868545,0,5.29,24254.24,100,1,0,0,-5.241520124,4.67E-01
3.655913978,16.55913978,17.20430108,37.84946237,0.430107527,6.92,51115.65,100,1,0,0,-5.300138408,4.70E-01
4.197530864,18.27160494,15.0617284,40.49382716,1.728395062,4.94,45261.06,100,1,0,0,-5.583774513,4.76E-01
2.564102564,16.48351648,12.45421245,33.6996337,0.366300366,4.82,30930.13,100,1,0,0,-5.23068964,4.80E-01
6.293706294,14.45221445,14.68531469,41.25874126,1.165501166,5.65,48057.53,100,1,0,0,-6.175047046,4.80E-01
3.735632184,10.34482759,12.35632184,51.14942529,2.298850575,6.26,36600.71,100,1,0,0,#N/A,4.81E-01
4.188481675,14.92146597,13.08900524,45.28795812,1.308900524,5.04,41818.34,100,1,0,0,-5.580542534,4.82E-01
3.703703704,12.79461279,12.79461279,47.81144781,1.683501684,5.87,32266.41,100,1,0,0,-5.962456616,4.84E-01
4.275092937,14.49814126,11.89591078,46.09665428,0.371747212,4.94,58237.77,100,1,0,0,-6.273471303,4.88E-01
8.985507246,15.94202899,13.91304348,37.10144928,0.579710145,5.11,40054.61,100,1,0,0,-5.572989906,5.07E-01
2.941176471,19.11764706,22.05882353,25,0,6.72,7707.45,100,1,0,0,#N/A,5.08E-01
4.329004329,15.15151515,15.58441558,41.99134199,1.731601732,6.02,26086.99,100,1,0,0,-6.331938917,5.08E-01
8.060747664,13.31775701,11.79906542,39.13551402,0.46728972,5.15,97662.62,100,1,0,0,-5.828742313,5.12E-01
5.263157895,10.52631579,10.52631579,50.87719298,0.877192982,5.72,12157.87,100,1,0,0,#N/A,5.18E-01
6.93359375,14.84375,12.5,40.72265625,0.9765625,4.97,114266.25,100,1,0,0,#N/A,5.20E-01
2.298850575,15.51724138,12.06896552,45.97701149,0,4.84,18577.78,100,1,0,0,-4.738431999,5.20E-01
6.730769231,14.42307692,13.46153846,41.02564103,3.846153846,5.31,35907.29,100,1,0,0,-5.725222145,5.20E-01
3.225806452,12.25806452,14.19354839,43.87096774,2.580645161,5.1,14171.98,100,1,0,0,-5.094736158,5.22E-01
4.427083333,14.58333333,13.28125,44.01041667,1.302083333,5.18,42124.73,100,1,0,0,-5.937055936,5.23E-01
5.681818182,15.625,14.48863636,39.77272727,1.704545455,5.32,40483.43,100,1,0,0,-5.295151608,5.24E-01
6.589147287,17.82945736,10.85271318,41.86046512,1.550387597,4.42,28916.1,100,1,0,0,-5.414768194,5.26E-01
4.973357016,10.65719361,11.72291297,47.77975133,0.710479574,5.99,61912.07,100,1,0,0,#N/A,5.28E-01
5.153782211,11.4713217,14.0482128,42.06151288,1.496259352,7.56,135741.69,100,1,0,0,#N/A,5.34E-01
4.830917874,14.49275362,13.76811594,43.96135266,0.241545894,5.38,45407.43,100,1,0,0,#N/A,5.35E-01
6.361829026,14.51292247,14.31411531,39.3638171,0.198807157,5.52,57380.24,100,1,0,0,-6.419401052,5.37E-01
3.361344538,10.36414566,9.523809524,49.85994398,2.240896359,5.26,38581.24,100,1,0,0,-5.457004177,5.38E-01
